license_id,brand_name,ingredient,drugbank_id,potential_indication,source,score
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,supraglottis squamous cell carcinoma,TxGNN Deep Learning,0.9998897314071656
EMEA/H/C/002585,Imatinib Teva,IMATINIB,DB00619,dermatofibrosarcoma protuberans,TxGNN Deep Learning,0.9998892545700072
EMEA/H/C/002738,Izba,TRAVOPROST,DB00287,pulmonary arterial hypertension,TxGNN Deep Learning,0.9998888969421388
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,isolated iridoschisis,TxGNN Deep Learning,0.9998881816864014
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,larynx verrucous carcinoma,TxGNN Deep Learning,0.9998881816864014
,Tipiracil,TIPIRACIL,DB09343,cecum villous adenoma,TxGNN Deep Learning,0.9998879432678224
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,amyopathic dermatomyositis,TxGNN Deep Learning,0.9998879432678224
EMEA/H/C/000900,Intelence,ETRAVIRINE,DB06414,HIV infectious disease,TxGNN Deep Learning,0.9998873472213744
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,spindle cell variant squamous cell breast carcinoma,TxGNN Deep Learning,0.999886989593506
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,alopecia mucinosa,TxGNN Deep Learning,0.9998868703842164
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,non-small cell squamous lung carcinoma,TxGNN Deep Learning,0.999886393547058
,Tipiracil,TIPIRACIL,DB09343,lipoma of colon,TxGNN Deep Learning,0.999886155128479
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,cervical adenosquamous carcinoma,TxGNN Deep Learning,0.999886155128479
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,adenosquamous breast carcinoma,TxGNN Deep Learning,0.9998860359191896
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,acantholytic variant squamous cell breast carcinoma,TxGNN Deep Learning,0.9998860359191896
EMEA/H/C/002738,Izba,TRAVOPROST,DB00287,pulmonary arteriovenous malformation (disease),TxGNN Deep Learning,0.9998856782913208
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,esophagus verrucous carcinoma,TxGNN Deep Learning,0.9998855590820312
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,maxillary sinus carcinoma,TxGNN Deep Learning,0.9998854398727416
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,carcinoma of lip,TxGNN Deep Learning,0.9998854398727416
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,lacrimal gland carcinoma,TxGNN Deep Learning,0.999885082244873
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,external ear carcinoma,TxGNN Deep Learning,0.9998849630355836
EMEA/H/C/004138,Intrarosa,PRASTERONE,DB01708,heparin cofactor 2 deficiency,TxGNN Deep Learning,0.999884843826294
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,large cell keratinizing variant squamous cell breast carcinoma,TxGNN Deep Learning,0.999884843826294
EMEA/H/C/004722,Doptelet,AVATROMBOPAG MALEATE,DB11995,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,TxGNN Deep Learning,0.999884843826294
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,dental pulp calcification,TxGNN Deep Learning,0.9998844861984252
,Tipiracil,TIPIRACIL,DB09343,rectosigmoid junction neoplasm,TxGNN Deep Learning,0.9998843669891356
,Tipiracil,TIPIRACIL,DB09343,cecum neuroendocrine tumor G1,TxGNN Deep Learning,0.9998842477798462
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,telogen effluvium,TxGNN Deep Learning,0.9998840093612672
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,trachea carcinoma in situ,TxGNN Deep Learning,0.9998838901519777
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,squamous cell bile duct carcinoma,TxGNN Deep Learning,0.999883770942688
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,sarcomatoid squamous cell skin carcinoma,TxGNN Deep Learning,0.9998836517333984
,Tipiracil,TIPIRACIL,DB09343,colonic lymphangioma,TxGNN Deep Learning,0.9998836517333984
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,esophageal basaloid carcinoma,TxGNN Deep Learning,0.9998831748962402
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,ethmoid sinus squamous cell carcinoma,TxGNN Deep Learning,0.9998830556869508
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,cervical lymphoepithelioma-like carcinoma,TxGNN Deep Learning,0.9998829364776612
,Oteracil,OTERACIL,DB03209,colonic neoplasm,TxGNN Deep Learning,0.9998829364776612
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,cervical keratinizing squamous cell carcinoma,TxGNN Deep Learning,0.9998829364776612
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,cervical non-keratinizing squamous cell carcinoma,TxGNN Deep Learning,0.9998829364776612
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,microinvasive cervical squamous cell carcinoma,TxGNN Deep Learning,0.9998829364776612
,Tipiracil,TIPIRACIL,DB09343,cecal disease,TxGNN Deep Learning,0.9998828172683716
,Tipiracil,TIPIRACIL,DB09343,colon leiomyoma,TxGNN Deep Learning,0.999882698059082
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,meningococcal infection,TxGNN Deep Learning,0.9998824596405028
EMEA/H/C/000631,Aptivus,TIPRANAVIR,DB00932,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",TxGNN Deep Learning,0.9998823404312134
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,cervical verrucous carcinoma,TxGNN Deep Learning,0.9998819828033448
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,ampulla of vater squamous cell carcinoma,TxGNN Deep Learning,0.9998818635940552
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,metaplastic breast carcinoma,TxGNN Deep Learning,0.9998817443847656
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,acne keloid,TxGNN Deep Learning,0.999881625175476
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,vulvar keratinizing squamous cell carcinoma,TxGNN Deep Learning,0.999881148338318
,Tipiracil,TIPIRACIL,DB09343,benign neoplasm of cecum,TxGNN Deep Learning,0.999881148338318
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,adenosquamous lung carcinoma,TxGNN Deep Learning,0.9998809099197388
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,secondary interstitial lung disease specific to childhood associated with a connective tissue disease,TxGNN Deep Learning,0.999880313873291
EMEA/H/C/005083,Icatibant Accord,ICATIBANT ACETATE,DB06196,serpinopathy with toxic serpin polymerization,TxGNN Deep Learning,0.9998801946640016
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,frontal sinus squamous cell carcinoma,TxGNN Deep Learning,0.999880075454712
EMEA/H/C/004722,Doptelet,AVATROMBOPAG MALEATE,DB11995,lethal arthrogryposis-anterior horn cell disease syndrome,TxGNN Deep Learning,0.9998797178268432
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,vulva verrucous carcinoma,TxGNN Deep Learning,0.9998797178268432
EMEA/H/C/000986,Firmagon,DEGARELIX,DB06699,hypertrichosis (disease),TxGNN Deep Learning,0.9998795986175536
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,cervical basaloid carcinoma,TxGNN Deep Learning,0.9998794794082642
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,vulvar keratoacanthoma-like carcinoma,TxGNN Deep Learning,0.9998786449432372
,Tipiracil,TIPIRACIL,DB09343,cavernous hemangioma of colon,TxGNN Deep Learning,0.9998781681060792
,Drospirenone,DROSPIRENONE,DB01395,acne (disease),TxGNN Deep Learning,0.9998780488967896
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,brachyolmia-amelogenesis imperfecta syndrome,TxGNN Deep Learning,0.9998780488967896
EMEA/H/C/005975,Tuzulby,METHYLPHENIDATE HYDROCHLORIDE,DB00422,specific developmental disorder,TxGNN Deep Learning,0.9998779296875
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,paroxysmal nocturnal hemoglobinuria,TxGNN Deep Learning,0.9998773336410522
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,vulvar basaloid squamous cell carcinoma,TxGNN Deep Learning,0.9998773336410522
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,Quinquaud's folliculitis decalvans,TxGNN Deep Learning,0.9998772144317628
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,oral cavity mucoepidermoid carcinoma,TxGNN Deep Learning,0.9998772144317628
EMEA/H/C/004406,Hemlibra,EMICIZUMAB,DB13923,pseudo-von Willebrand disease,TxGNN Deep Learning,0.9998770952224731
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,liver adenosquamous carcinoma,TxGNN Deep Learning,0.999876856803894
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,squamous cell intraepithelial neoplasia,TxGNN Deep Learning,0.9998767375946044
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,thymic basaloid carcinoma,TxGNN Deep Learning,0.9998766183853148
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,epiglottis neoplasm,TxGNN Deep Learning,0.9998766183853148
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,cystic neoplasm,TxGNN Deep Learning,0.999875545501709
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,"hydroa vacciniforme, familial",TxGNN Deep Learning,0.99987530708313
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of hypopharynx,TxGNN Deep Learning,0.9998748302459716
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,IgG4-related pachymeningitis,TxGNN Deep Learning,0.999874711036682
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,carcinoma arising in nasal papillomatosis,TxGNN Deep Learning,0.9998745918273926
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,nasal cavity carcinoma in situ,TxGNN Deep Learning,0.9998745918273926
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,carcinoma of hard palate,TxGNN Deep Learning,0.9998745918273926
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of tongue,TxGNN Deep Learning,0.9998743534088136
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of floor of mouth,TxGNN Deep Learning,0.999874234199524
EMEA/H/C/004406,Hemlibra,EMICIZUMAB,DB13923,primary release disorder of platelets,TxGNN Deep Learning,0.9998741149902344
EMEA/H/C/004844,Libtayo,CEMIPLIMAB,DB14707,sarcomatoid penile squamous cell carcinoma,TxGNN Deep Learning,0.9998739957809448
,Lidocaine,LIDOCAINE,DB00281,punctate epithelial keratoconjunctivitis,TxGNN Deep Learning,0.9998739957809448
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,cervical neuroblastoma,TxGNN Deep Learning,0.9998738765716552
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,tumor of testis and paratestis,TxGNN Deep Learning,0.9998736381530762
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,"spondyloarthropathy, susceptibility to",TxGNN Deep Learning,0.9998733997344972
EMEA/H/C/006312,Paxneury,GUANFACINE HYDROCHLORIDE,DB01018,"attention deficit hyperactivity disorder, inattentive type",TxGNN Deep Learning,0.999873161315918
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,inner ear neoplasm,TxGNN Deep Learning,0.9998730421066284
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,pre-malignant neoplasm,TxGNN Deep Learning,0.9998730421066284
EMEA/H/C/000942,Nplate,ROMIPLOSTIM,DB05332,fetal and neonatal alloimmune thrombocytopenia,TxGNN Deep Learning,0.9998730421066284
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,schwannoma of jugular foramen,TxGNN Deep Learning,0.9998728036880492
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,thyroglossal duct cyst,TxGNN Deep Learning,0.9998726844787598
EMEA/H/C/000331,Fasturtec,RASBURICASE,DB00049,"hypouricemia, renal",TxGNN Deep Learning,0.999872088432312
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,odontogenic cyst,TxGNN Deep Learning,0.9998717308044434
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,non-seminomatous lesion,TxGNN Deep Learning,0.9998713731765748
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,bronchial adenomas/carcinoids childhood,TxGNN Deep Learning,0.9998713731765748
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,chondroid hamartoma,TxGNN Deep Learning,0.9998713731765748
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,ductal or ductular proliferation,TxGNN Deep Learning,0.9998713731765748
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,nasal cavity inverting papilloma,TxGNN Deep Learning,0.9998711347579956
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of buccal mucosa,TxGNN Deep Learning,0.9998706579208374
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,jugular foramen meningioma,TxGNN Deep Learning,0.9998706579208374
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,nasopharyngeal teratoma,TxGNN Deep Learning,0.999869704246521
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of nasal cavity,TxGNN Deep Learning,0.9998693466186525
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,neoplasm of major salivary gland,TxGNN Deep Learning,0.9998692274093628
EMEA/H/C/004964,Silodosin Recordati,SILODOSIN,DB06207,hypertrichosis (disease),TxGNN Deep Learning,0.9998691082000732
EMEA/H/C/000109,Rilutek,RILUZOLE,DB00740,axial spondylometaphyseal dysplasia,TxGNN Deep Learning,0.999868869781494
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,mesenchymoma,TxGNN Deep Learning,0.999868631362915
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,vestibulocochlear nerve neoplasm,TxGNN Deep Learning,0.9998679161071776
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,spinal accessory nerve neoplasm,TxGNN Deep Learning,0.9998679161071776
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,trochlear nerve neoplasm,TxGNN Deep Learning,0.9998679161071776
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,facial nerve neoplasm,TxGNN Deep Learning,0.9998679161071776
EMEA/H/C/000109,Rilutek,RILUZOLE,DB00740,lower motor neuron syndrome with late-adult onset,TxGNN Deep Learning,0.9998668432235718
EMEA/H/C/000980,Samsca,TOLVAPTAN,DB06212,polycystic kidney disease 3 with or without polycystic liver disease,TxGNN Deep Learning,0.9998668432235718
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of salivary gland,TxGNN Deep Learning,0.9998657703399658
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,rheumatoid arthritis,TxGNN Deep Learning,0.9998655319213868
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,alopecia antibody deficiency,TxGNN Deep Learning,0.999865174293518
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of oral cavity,TxGNN Deep Learning,0.999864935874939
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,Keratocystic odontogenic tumor,TxGNN Deep Learning,0.999864935874939
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,abducens nerve neoplasm,TxGNN Deep Learning,0.999864935874939
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,trophoblastic neoplasm,TxGNN Deep Learning,0.9998645782470704
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,ocular cancer,TxGNN Deep Learning,0.9998644590377808
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,abnormal pupillary function (disease),TxGNN Deep Learning,0.9998642206192015
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,epidural spinal canal neoplasm,TxGNN Deep Learning,0.9998639822006226
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,malignant ear neoplasm,TxGNN Deep Learning,0.9998635053634644
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,external ear neoplasm,TxGNN Deep Learning,0.9998630285263062
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,vagus nerve paraganglioma,TxGNN Deep Learning,0.9998626708984376
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,myosclerosis,TxGNN Deep Learning,0.9998621940612792
EMEA/H/C/004883,Esperoct,TUROCTOCOG ALFA PEGOL,DB14738,hemophilia,TxGNN Deep Learning,0.9998620748519896
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,skull base neoplasm,TxGNN Deep Learning,0.9998618364334106
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,hereditary hypotrichosis with recurrent skin vesicles,TxGNN Deep Learning,0.999861478805542
EMEA/H/C/004426,Cablivi,CAPLACIZUMAB,DB06081,platelet-type bleeding disorder,TxGNN Deep Learning,0.9998610019683838
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,benign neoplasm of ear,TxGNN Deep Learning,0.9998608827590942
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,IgG4-related retroperitoneal fibrosis,TxGNN Deep Learning,0.9998601675033568
EMEA/H/C/000109,Rilutek,RILUZOLE,DB00740,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,TxGNN Deep Learning,0.9998601675033568
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,osteoarthritis,TxGNN Deep Learning,0.9998601675033568
EMEA/H/C/004893,Sunosi,SOLRIAMFETOL HYDROCHLORIDE,DB14754,faciodigitogenital syndrome,TxGNN Deep Learning,0.9998601675033568
,Imipenem,IMIPENEM,DB01598,sinusitis,TxGNN Deep Learning,0.9998598098754884
EMEA/H/C/000958,Stelara,USTEKINUMAB,DB05679,dermatitis,TxGNN Deep Learning,0.9998598098754884
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,oculomotor nerve neoplasm,TxGNN Deep Learning,0.9998595714569092
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,benign neoplasm of iris,TxGNN Deep Learning,0.999858260154724
EMEA/H/C/002738,Izba,TRAVOPROST,DB00287,pulmonary arterial hypertension associated with congenital heart disease,TxGNN Deep Learning,0.9998573064804076
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,neoplasm of minor salivary gland,TxGNN Deep Learning,0.9998571872711182
EMEA/H/C/005086,Vantobra (previously Tobramycin PARI),TOBRAMYCIN,DB00684,punctate epithelial keratoconjunctivitis,TxGNN Deep Learning,0.9998571872711182
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,mixed-type autoimmune hemolytic anemia,TxGNN Deep Learning,0.9998559951782228
EMEA/H/C/000109,Rilutek,RILUZOLE,DB00740,lethal arthrogryposis-anterior horn cell disease syndrome,TxGNN Deep Learning,0.9998553991317748
EMEA/H/C/000109,Rilutek,RILUZOLE,DB00740,monomelic amyotrophy,TxGNN Deep Learning,0.9998550415039062
EMEA/H/C/004964,Silodosin Recordati,SILODOSIN,DB06207,malformation syndrome with odontal and/or periodontal component,TxGNN Deep Learning,0.9998549222946168
EMEA/H/C/005437,Vumerity,DIROXIMEL FUMARATE (BIIB098),DB14783,iris cancer,TxGNN Deep Learning,0.9998542070388794
,Ledipasvir,LEDIPASVIR,DB09027,chronic hepatitis C virus infection,TxGNN Deep Learning,0.9998533725738524
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome,TxGNN Deep Learning,0.9998533725738524
EMEA/H/C/004426,Cablivi,CAPLACIZUMAB,DB06081,acquired coagulation factor deficiency,TxGNN Deep Learning,0.9998531341552734
,Bupropion,BUPROPION,DB01156,"attention deficit hyperactivity disorder, inattentive type",TxGNN Deep Learning,0.9998527765274048
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,neoplasm of middle ear,TxGNN Deep Learning,0.9998522996902466
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,angiosarcoma of the scalp,TxGNN Deep Learning,0.9998514652252196
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,non-infectious meningitis,TxGNN Deep Learning,0.9998512268066406
EMEA/H/C/000230,Integrilin,EPTIFIBATIDE,DB00063,rheumatoid arthritis,TxGNN Deep Learning,0.999850869178772
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,lipoma of the conjunctiva,TxGNN Deep Learning,0.9998507499694824
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,drug-induced autoimmune hemolytic anemia,TxGNN Deep Learning,0.9998502731323242
EMEA/H/C/000220,Thyrogen,THYROTROPIN ALFA,DB00024,migraine disorder,TxGNN Deep Learning,0.9998483657836914
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,TxGNN Deep Learning,0.9998483657836914
EMEA/H/C/002264,Edurant,RILPIVIRINE HYDROCHLORIDE,DB08864,HIV infectious disease,TxGNN Deep Learning,0.999847173690796
EMEA/H/C/000780,Rasilez,ALISKIREN,DB09026,hypertensive disorder,TxGNN Deep Learning,0.9998455047607422
,Imipenem,IMIPENEM,DB01598,chronic rhinosinusitis,TxGNN Deep Learning,0.9998451471328736
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,ankylosing spondylitis,TxGNN Deep Learning,0.9998445510864258
EMEA/H/C/006312,Paxneury,GUANFACINE HYDROCHLORIDE,DB01018,attention deficit-hyperactivity disorder,TxGNN Deep Learning,0.9998440742492676
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,anterior cranial fossa meningioma,TxGNN Deep Learning,0.9998440742492676
EMEA/H/C/000955,RoActemra,TOCILIZUMAB,DB06273,rheumatoid vasculitis,TxGNN Deep Learning,0.9998435974121094
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,infectious meningitis,TxGNN Deep Learning,0.9998430013656616
EMEA/H/C/004538,Waylivra,VOLANESORSEN SODIUM,DB15067,bone Paget disease,TxGNN Deep Learning,0.999842882156372
,Simvastatin,SIMVASTATIN,DB00641,homozygous familial hypercholesterolemia,TxGNN Deep Learning,0.999842405319214
EMEA/H/C/000109,Rilutek,RILUZOLE,DB00740,Mills syndrome,TxGNN Deep Learning,0.999841809272766
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,middle cranial fossa meningioma,TxGNN Deep Learning,0.999841332435608
EMEA/H/C/004249,Zejula,NIRAPARIB (TOSILATE MONOHYDRATE),DB11793,cranial nodular fasciitis,TxGNN Deep Learning,0.9998410940170288
,Lidocaine,LIDOCAINE,DB00281,papillary conjunctivitis,TxGNN Deep Learning,0.9998408555984496
EMEA/H/C/000707,Prezista,DARUNAVIR,DB01264,HIV infectious disease,TxGNN Deep Learning,0.999840259552002
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,brachyolmia,TxGNN Deep Learning,0.999840259552002
EMEA/H/C/004964,Silodosin Recordati,SILODOSIN,DB06207,syndrome with a Dandy-Walker malformation as major feature,TxGNN Deep Learning,0.9998390674591064
EMEA/H/C/004143,Tecentriq,ATEZOLIZUMAB,DB11595,prostatic urethra urothelial carcinoma,TxGNN Deep Learning,0.9998340606689452
